,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
mitchf12345,0.0016038528,-0.008224383,0.0045728986,0.0053630443,-0.011780786,-0.0048927483,0.014300248,0.008618952,0.00053096074,-0.015393214,-0.01010245,-0.002567611,0.011512592,0.010775194,0.0134545285,-0.002470397,0.008118614,0.011241918,-0.013464034,-0.008762703,-0.007342438,-0.00015237974,0.003211562,-0.008030473,0.009323686,0.009234447,0.0047763432,0.013490089,-0.0090362355,0.008265856,-0.0054758135,-0.0010508444,0.001129965,0.0020815053,-0.007044249,0.0049509103,-0.011434578,-0.010771881,0.0105520645,0.00044396208,0.0050716866,0.0061090034,-0.001954924,-0.0036780497,-0.013949234,0.011865924,0.0072842427,0.012149259,-0.0012190214,-0.005025199,0.0060708825,0.0068778456,-0.010617166,-0.0033416192,0.0135555705,-0.009573748,-0.002465458,0.0135434875,0.013924262,-0.011496222,-0.00041564062,-0.009171704,-0.004380493,0.008538126
margieramospcc,0.002997532,-0.011044363,0.00992942,0.008809745,-0.00670955,-0.014299703,0.008148187,0.0019876508,-0.009802397,0.0100281425,-0.0036448853,-0.007207943,-0.010448263,-0.013247107,-0.013342874,0.0024826105,-0.00029008868,-0.0077799223,-0.008098365,-0.0015484135,0.008787407,0.014217105,-0.010353784,-0.00828519,0.0012718312,0.01133738,-0.012662057,0.0021612523,-0.0013759648,0.014829108,0.010709068,0.0017778628,0.009068216,0.0019158258,0.0018714861,-0.012142362,0.014323779,0.0075728437,-0.008769048,0.014134118,-0.002579514,-0.015637614,-0.012677031,-0.0008776786,-0.014390328,-0.014121331,-3.838683e-05,-0.015538365,-0.0019839625,-0.01316788,-0.0036460205,0.014244042,-0.0025234541,-0.007287659,0.004994181,-0.006366325,0.011948844,0.0066116406,-0.013169838,-0.007693517,-0.008307962,0.0032152957,0.0035511542,0.0070923944
netanelcrispe,0.004120017,-0.013215752,-0.0076625533,-0.015429137,0.0024502988,-0.009966456,0.00024908932,-0.009380535,0.013814794,-0.009966933,0.012530845,0.00040708404,0.012925783,0.00811726,0.010186953,0.0010755754,0.0046713487,-0.0072658644,-0.008441507,0.01034368,0.013905351,-0.0052364105,0.009123192,-0.005244416,-0.013688255,-0.00888464,0.0013145471,-0.007139046,-0.01004059,-0.014994827,0.0046405853,0.0076798783,0.005663801,-0.013325202,0.005700677,-0.0023451594,-0.012579824,0.0016998556,-0.013841889,-0.0033957972,0.0025179158,0.010848604,0.008989761,-0.0041974164,0.002205742,-0.0066538244,-0.0028199374,0.012118219,-0.0061731427,-0.0012085425,-0.0139050465,0.013172647,-0.010755126,0.00582715,-0.014564649,0.0041711694,-0.012992796,-0.0061326595,0.011549248,-6.140787e-05,-0.0068496657,-0.016142668,-0.011093207,0.015759604
repbice,0.0018893351,-0.008227972,0.0023406849,-7.253092e-05,-0.0044619204,-0.009133822,0.0024369964,-0.0084546255,0.005272124,-0.00607788,0.009610927,0.00068780466,0.014322929,-0.007089265,-0.007620708,0.008332875,0.014962044,-0.004164588,-0.009229525,-0.0030014308,-0.0117729185,0.0014005454,0.009186133,-0.00097024656,0.00091816264,0.0066099046,0.014347643,-0.014219229,-0.010427488,-0.0150115015,-0.0032438338,-0.0014807082,-0.007323495,0.006253594,0.011515333,-0.0011509489,-0.011805334,-0.014699236,0.010300508,0.009415812,-0.00276203,0.0040753363,-0.003798098,-0.0041192113,-0.004799486,-0.004291691,-0.0027913407,0.011130288,-0.0051643127,0.011654463,-0.011972223,0.014646823,0.013231612,0.007537594,0.007817549,-0.012742152,0.0026016922,-0.0043430356,-0.0065950947,-0.0010978745,-0.0044335146,-0.013393933,0.0029735367,-0.0038020934
scanlon_leslie,-0.006396508,0.006410796,-0.0122525375,-0.015392425,-0.015049612,-0.0061944705,0.006967582,0.0063842516,-0.0059785843,0.013688089,-0.0010284632,0.0003319271,-0.0074518044,0.014476536,0.013734039,-0.002998989,-0.00031946972,0.006827291,0.00057251565,-0.0062170383,-0.0039056651,0.012529986,0.00047325715,-0.003384579,-0.0039982256,-0.009429993,0.003125267,-0.013190249,0.0026879646,-0.01422048,-0.0017892346,-0.012491044,0.0030865632,-0.0065298006,-0.0052856933,0.010871399,-0.013198789,0.0044401903,-0.00822871,-0.013689581,-0.012133872,0.015147073,-0.0008503143,0.0006776098,0.008375322,-0.008833641,0.0066573285,-0.014637398,-0.010708222,0.0063330606,-0.0053414255,-0.011749834,-0.009801311,-0.001305541,0.0069044326,-0.0022934768,-0.0077576637,-0.014712786,-0.013801012,-0.00457499,0.011383625,0.0076646768,-0.003500389,-0.0002536215
aaronkleinshow,-0.00774041,-0.013086719,-0.001703104,0.0034627002,0.014940061,0.0026218742,0.0066858623,-0.0068406127,0.001079075,0.0152065195,-0.011100497,-0.015550721,0.00894448,0.0022782162,-0.0011565201,-0.011208197,0.009135688,0.009517863,-0.013094062,-0.0054538026,0.00673726,-0.011032058,-0.0013499092,0.0030167103,0.008691557,-0.014330259,0.001490023,-0.009704726,-0.015134549,-0.014425132,-0.014106028,-0.008599676,-0.013928637,0.0058654193,0.0069636945,0.0060294997,-0.0068274345,-0.014536865,0.007750543,-0.0070180744,0.0066079497,0.01110987,0.01201796,-0.013156647,0.0068413503,0.01484655,0.013625521,-0.010721568,-0.013336889,-0.0027934723,0.0066581294,-0.005470887,0.0044612885,-0.007463366,-0.0014801659,0.01084245,-0.0047201253,-0.0064971503,-0.0050161537,-0.01034081,-0.011271019,-0.0040854383,0.0118255615,-0.0014711022
shaneaparrish,0.0032268434,-0.0044550262,-0.0049591186,-0.015167993,-0.0074183247,-0.0041444832,0.012998756,0.008683375,-0.013891335,0.003286258,-0.0064845323,0.008139667,0.0063529974,0.01142051,-0.0142092,0.0033876752,0.01099491,-3.809311e-05,-0.013164433,-0.00032707988,-0.009369861,0.00044691243,-0.0106356805,0.009500068,0.011495185,0.0040316107,-0.005268034,0.008196741,0.012957506,0.008415955,-0.014689495,-0.015069444,0.01499103,0.0022244023,0.00924976,0.0046891333,-0.009370598,0.00916966,-0.012295993,0.0063521764,0.012808807,0.0013564418,-0.007916448,0.013563894,-0.011124169,-0.015156858,0.013217262,0.0032327913,0.0019277767,0.00699441,-0.010256749,-0.014917257,0.00057456404,-0.0011019645,0.007106861,0.009647175,0.008477508,0.0022753964,0.0055534164,0.010889502,0.0010843828,-0.013654507,-0.0033054457,0.006230071
sidrosenberg19,-0.002845711,0.012540282,-0.009728598,0.007201955,-0.0026907187,-0.00284296,-0.0015614725,0.0030713382,-0.0055109244,0.009001172,0.0097044315,-0.0057367785,-0.0017658571,0.007657948,0.014620949,-0.002750945,0.015163503,-0.012143737,0.011506128,-0.00055031735,0.007656185,0.014998857,-0.005759158,0.0050731394,-0.013880173,0.0056286408,-0.0073407516,-0.010495601,-0.0069923876,-0.0017533781,0.0146741,-0.0073602833,-0.015138516,-0.0016099644,0.0030533185,0.005248633,-0.009645042,-0.013738358,0.015654212,0.007539112,-0.009489426,0.009388869,-0.0066344193,3.398137e-05,-0.009049348,-0.007911857,0.0035978225,-0.007484055,-0.008167766,0.009355029,0.002202392,0.001803567,-0.013169672,-0.011376332,-0.006107729,0.01138779,0.01070508,-0.0013702523,-0.00040211415,-0.001430182,0.003555617,0.012209836,-0.0047670403,-0.014132269
beyjoce,-0.004813513,0.013137164,-0.008046605,0.005653104,0.010831468,-0.005629018,0.0072961915,0.013605781,0.008307399,0.015433969,-0.009036157,0.010613147,0.015206361,-0.007451417,-0.007972544,0.0009906273,-0.0011284761,-0.0006966684,-0.0006660428,0.015450273,-0.0012902617,0.0151600465,-0.0014783442,-0.005705595,-0.010867422,0.005628394,-0.011468718,0.007309884,0.0040439814,0.0012708884,0.004720403,-0.00026119687,-0.006755771,0.007032167,0.005894279,0.009067774,-0.006377183,0.0007863268,0.006178338,-0.015048685,0.0018342435,0.0012096912,0.009737015,0.006892301,-0.009224089,-0.005895432,0.0051421206,0.0058604516,-0.0094241,-0.008694643,0.005467374,0.0067967772,-0.005197495,-0.00574133,0.006057551,0.0041473247,0.000111572444,0.006289361,0.014189355,1.7959625e-05,-0.0126698725,0.003415119,-0.005382942,0.010124063
paigebueckers1,-0.008034901,0.014358764,-0.007608594,0.011250507,-0.012039328,0.0012895543,0.005200559,0.0006007535,0.005978965,-0.006000066,0.008864584,0.015132914,0.008394981,0.011683693,0.0003698046,-0.009535688,0.011213184,-0.0038288375,-0.0072882543,-0.0042535462,0.0051783375,-0.0092624845,0.002615103,0.0090440465,-0.00095928484,-0.006269269,0.006999531,0.0148178395,0.0067361845,-0.0019380202,-0.009930146,-0.0018293879,0.0041204146,0.0022151028,0.0016205425,0.008168809,0.0050995103,0.0068387366,-0.0044019525,-0.009651905,-0.0034076401,0.015041869,-0.012934727,-0.0053743534,-0.0012762776,-0.0105067035,-0.014334031,0.00326351,0.009311735,0.012831988,0.0055006794,0.005208744,-0.010996172,0.012633903,0.00017223053,0.0107016135,-0.006671107,-0.009018275,0.00668836,0.0055836244,-8.761887e-05,0.005794532,0.005499559,-0.007232632
secrubio,0.009862954,0.008039346,-0.0056614727,0.005240673,0.004281109,0.0051787887,-0.00609101,0.0129647255,0.009417046,-0.0012436043,-0.013880484,0.001087796,-0.0007528439,-0.014295772,0.01414177,-0.00566072,-0.0048090033,0.009917339,0.009643253,0.0038808454,-0.012428729,0.014940992,-0.0106662735,0.0032793153,0.0055092014,0.0035335328,-0.0035114214,-0.009777682,0.0002929289,0.013702331,0.015528783,-0.014632719,-0.0035983417,-0.014548847,-0.011465076,-0.0044972803,0.005396124,0.010938574,0.014570797,0.012738906,0.0013276506,-0.0116164945,0.014559371,0.0123845,0.01250504,0.011927277,-0.007269196,0.0037918538,0.014935467,0.007013239,0.006963767,0.0013014618,0.0016319826,-0.0041799396,-0.011682073,-0.013768319,0.014652396,-0.0012337379,0.0013588332,-0.015509224,-0.009133782,0.0024397057,-0.0048182756,-0.011994252
mike_de_jong,0.012003773,0.01367879,0.011364784,-0.010180587,-0.013655769,0.007007215,-0.011883273,0.004585217,-0.0073153875,-0.010151624,-0.007429932,-0.0045237453,-0.0039300374,-0.010380814,0.0027459636,0.013831639,-0.007797426,0.0121716475,0.00071414944,-0.0012394777,-0.009183492,-0.005519479,0.012505777,0.0007545809,-0.0012214473,0.0018869146,0.014282709,-0.0107507,0.009475549,-0.00020388552,0.0139718875,0.0074764285,0.0010929842,0.014741141,0.0071258927,0.005017143,0.012381727,0.0015595377,-5.577922e-05,-0.010453221,0.0009937697,-0.0038875553,0.012893254,-0.007816082,0.0088815335,-0.01132073,0.012906331,-0.007273617,-0.0028661226,0.0016937725,-0.009207594,-0.0024293405,1.3730787e-06,0.0049926587,0.0052438146,-0.0012386777,0.00962249,-0.0021055553,0.014225435,0.008637445,-0.012307798,0.013671392,0.0060298583,0.0069601387
dancingdog2003,-6.5716944e-05,0.009777065,0.0032313867,-0.012885293,-0.007491525,0.00650144,0.014229672,0.014356028,0.00401505,-0.0065441364,0.009203619,-0.002156607,0.0127092805,0.0027454442,-0.013225173,-0.0055215633,-0.012727004,0.00904734,0.0024034688,-0.008880933,-0.0058672535,0.0065893987,0.003859459,-0.005430584,-0.009536603,-0.005838734,0.0040921806,0.013166138,-0.0039880923,-0.0140069,0.014246626,0.003744972,0.015320296,0.010650096,-0.002588515,-0.0004666947,0.0075278506,-0.008601536,0.0033190018,-0.010710872,0.0065341834,-0.011931503,-0.012812159,-0.00053638394,0.0131107895,-0.008957253,0.011091023,0.013218247,-0.00986222,-0.007693181,-0.0050182855,0.002879304,0.0058536036,-0.0072602932,0.0073289936,-0.007364099,-0.013451343,0.0062529044,0.0006097082,0.012671741,-0.0021779586,-0.0068008425,-0.010879625,-0.012304222
harvardjews,0.0012962725,-0.006070502,-0.0074517988,-0.005520491,-0.0064743515,-0.0005537998,-0.011905417,-0.013240315,0.015132993,-0.015299324,-0.0070964806,0.010947267,-0.013172876,0.0075969175,0.01503253,0.008663597,0.012901621,-0.003411565,0.0069687515,-0.011382448,0.010983592,-0.005892614,-0.0036609005,0.009065041,-0.009568529,-0.011308489,0.0050647743,0.0060646553,0.0065674856,-0.011993885,-0.011727972,-0.0027467143,-0.002779061,-0.012587113,-0.008534275,0.0093973465,0.012086216,0.009063875,0.008774783,-0.0045304727,0.009236727,0.002321465,0.011367507,0.010198025,-0.0066774357,-0.0018698201,0.0019957088,0.0015565492,-0.0048148725,0.008741662,0.00079148076,0.0024493095,-0.011290055,0.009221774,0.0015434008,0.012267511,-0.002510842,-0.002360342,-0.014162293,-0.013678426,0.0066768974,-0.007013928,-0.014538821,-0.014630711
governorshapiro,0.0073359655,0.006154284,-0.0078038406,-0.011309557,-0.008837866,0.012977832,-0.00021648216,-0.013777052,-0.015089158,0.010040648,0.0043621613,0.0067857425,-0.009401151,-0.0077458643,0.0124859065,-0.0010911048,-0.01280939,0.005700403,-0.0040213517,0.0019945994,0.0153132435,0.004189043,-0.0014185008,-0.009108521,0.0025359867,-0.0015120117,-0.013442937,-0.007979423,-0.008755596,0.009784306,0.012723831,0.014675715,0.002573866,-0.014752114,0.004581368,0.008782336,-0.011589008,0.0035934213,0.004941703,0.009787857,-0.0047052847,0.00074670656,0.00083220546,0.0071912925,-0.008685743,0.013099538,0.004938522,-0.0030636662,-0.007345522,0.0027612678,0.009367033,0.0015160915,0.013607458,-0.0047889524,-0.0011037192,0.00017709068,-0.005617687,0.012855771,0.008066369,0.002931052,0.012129587,-0.007980335,0.0019397396,-0.013248313
kidrock,-0.0016113676,-0.01295148,-0.003893147,0.0062098927,-0.01311953,-0.007769333,0.013360305,0.0059048655,-0.011604855,-0.0054481104,0.012771852,-0.0092727095,-0.007196343,-0.007195887,0.0056006894,0.00091105414,0.00042248212,-0.010566448,0.015416367,0.0030841033,-0.010338377,-0.0069237626,-0.013245324,0.00902875,-0.014256977,0.0012736301,0.0058504106,-0.010170224,-0.006638864,-0.0001041757,-0.0030549127,-0.00887338,-0.010500099,-1.1661625e-05,0.0111324275,-0.0003858979,-0.006869575,0.010661285,-0.0040810187,0.008817997,-0.0038661906,-0.009160879,0.0050849495,0.006903386,-0.01179119,0.00575908,-0.014615715,-0.005249621,-0.008554645,0.0020800761,-0.000847318,0.014162138,-0.007772762,-0.0024795549,0.0022472574,0.009686897,-0.006371799,0.004981193,0.014713089,-0.009097983,0.013825561,0.010816646,-0.006017499,0.010286292
apmacanada,-0.0011422187,0.011414321,0.007890731,-0.005076308,0.013994198,-0.014946934,0.0048432667,-0.0017034765,-0.003222242,0.007367078,-0.010233615,0.004687069,0.0061099883,0.00033347122,0.0068197288,-0.002833493,-0.010981463,0.01042247,-0.013670264,0.010530902,0.012947217,-0.010853991,-0.004589606,0.0062123872,-0.0030128956,0.01035987,-0.010733504,-0.009240063,-0.00854481,0.0053003803,0.014846668,0.009750191,0.00023273006,0.010761414,-0.0029934347,-0.009130582,-0.012258584,-0.0082848985,-0.009628812,0.012095118,-0.008510474,0.002174478,0.005397506,0.00030544028,0.010651076,-0.0074858554,-0.01535302,-0.010714807,0.003955923,0.015560875,0.0032370873,-0.013793953,-0.0060000103,-0.0048871506,-0.015559897,-0.004625043,-0.007319588,-0.008839248,0.00024648197,0.0017329566,-0.009366099,0.013132567,0.00054079294,0.012123037
wendyhartley,0.013926605,0.014277466,-0.00080280757,0.007583254,0.0056331274,-0.0029049015,-0.013241031,0.009234579,0.003290267,0.010357918,0.015294538,0.0016758865,-0.008996006,-0.0030577055,-0.015054156,0.008166482,-0.013779071,-0.006420154,0.006543895,0.0015223434,-0.011769387,0.004581911,0.0032010127,-0.004995995,-0.0112568345,-0.004347224,0.005685848,0.007942804,-0.0053395554,-0.010046207,0.004472271,0.010138769,-0.0062200762,-0.00020772347,-0.015407789,-0.0058764843,-0.009140394,-0.008219339,-0.0058810352,0.0018819405,-0.0051919953,0.010833516,0.00313612,-0.0012820298,-0.013816019,0.0016305215,0.0018241768,-0.0032582327,-0.014393655,-0.0068714186,-0.006759565,0.007586378,-0.0011524628,-0.010535744,0.0061719785,-0.012010461,0.015238285,0.011176947,0.014050082,-0.011207389,-0.010142725,6.377233e-05,0.014359422,0.0035531723
secscottbessent,0.0072045196,0.00692738,0.014238772,0.0010147506,0.0019324388,0.004700682,0.007124571,-0.01009244,0.003673634,-0.009165405,0.010917324,-0.008183511,-0.014646322,-0.01183478,-0.011866869,0.005505018,-0.0051858295,-0.003998557,-0.0072303144,-0.010725243,-0.0054775206,-0.0060102986,-0.008265261,-0.00890974,-0.0099255685,-0.0022276384,-0.012969511,0.009366604,-0.013839812,-0.010070331,-0.0010490057,0.010146549,-0.0034905877,0.005308917,-0.0078043034,-0.0054018823,-0.009140605,0.009501767,0.0043019494,-0.013879739,0.0056014624,-0.01158603,-0.0079750065,-0.008892615,0.0024391704,0.009407756,0.0018738423,0.014591257,0.0077975923,0.01316833,0.012441512,0.0041007693,0.015631493,-0.004558029,-0.009544335,-0.008064995,0.006089463,-0.0118962955,0.009974847,-0.015011699,-0.013200823,0.007445952,0.013599393,0.008829663
uvda_tweet,0.0076059364,0.012497267,0.0076070223,-0.008699853,0.013752725,-0.014117703,-0.007519342,-0.014795762,0.0064881705,0.00485071,-0.005584916,0.013318816,0.00038638338,-0.012554249,-0.010434531,-0.0074073058,-0.008229658,-0.0064666215,0.014151655,0.0089677125,0.008945504,0.006447619,0.012201803,-0.008440947,-0.006381057,0.0060472786,0.0025854409,-0.013896985,-0.0032740738,-0.0086909905,0.0144664515,-6.6265464e-05,0.0148536395,0.0028644651,-0.0027239472,0.0018328521,0.00092481077,0.005458668,0.010462169,-0.0128468145,0.007477058,-0.010511501,-0.00403101,0.008084262,0.0136382375,0.01455104,-0.003182644,0.00070594996,-0.0064253192,-0.009292414,0.009143114,0.0005649403,-0.0015288368,0.010022456,0.0014297813,0.014179993,-0.008485023,0.0043993574,0.012682278,0.008959554,-0.0049439706,-0.0059269127,0.0072393194,-0.011602288
elimanning,-0.008410994,-0.0023339074,-0.011048812,0.005453974,-0.0142320525,0.009403206,0.0069177207,0.002132861,-0.012271019,0.0042620953,-0.002246365,0.0073483083,-0.00933091,0.0138289165,-0.002798628,0.006094061,0.011349373,0.014961984,-0.01265133,-0.000616787,-0.015404021,0.0019763745,0.0041653477,0.0049777124,-0.002113497,-0.0037513468,-0.010679975,0.0044879075,0.0046036746,-0.0013480801,-0.009481579,0.0055009853,-0.0016084611,0.013442764,0.0105206035,-0.013521107,0.004228687,0.0091368705,-0.009172473,0.008310668,0.013711557,0.0007102303,-0.012409555,-0.005568877,-7.419288e-05,0.009496998,0.0151607245,-0.011882514,-0.0155624375,-0.012667205,0.0035000816,0.005832143,0.0061308965,-0.0044709444,0.014465388,0.0032511074,0.0019414984,0.0081986915,0.0046300516,-0.0047670193,-0.007402839,-0.00013757125,-0.008945949,0.009996407
charliekirk11,-0.0063597867,-0.012261176,-0.0077309464,0.01537824,-0.009498647,0.0035307969,0.0014343709,-0.009522124,-0.008101316,0.0022409405,-0.005330786,0.006053748,-0.010070614,0.004543218,-0.012172262,-0.006963658,-0.0021020565,-0.013749834,0.008689915,0.009300089,-0.0058975737,0.001513784,0.009423064,0.014946474,-0.006483204,-0.0074378443,0.00016080547,0.0019250831,-0.0015170231,-0.009508939,0.009371001,-0.0063634277,-0.0055568186,0.0060869865,-0.012311508,0.0018208433,0.0061214906,0.0069611035,0.0015560357,0.013439778,0.013798822,0.0071081505,0.0044398727,-0.013709593,0.009314338,-0.010178943,-0.0014302585,0.0028442764,0.008434049,0.0014305605,-0.012975131,-0.011896725,0.007015125,-0.010478464,0.006782158,0.013116233,0.0057480936,0.0019807937,-0.014874754,-0.0021996943,-0.011742354,0.0035577943,0.0010104532,-0.0006745543
c_mulroney,-0.004502374,0.0031591437,0.0063775834,0.0065400666,-0.008334351,-0.009274768,0.00987281,0.011136492,-0.01292908,0.0014146981,0.0150852045,0.011013485,0.015122539,-0.007679748,-0.009311345,-0.01128116,-0.014688148,-0.00077002007,0.014148576,-0.00718331,-0.0014331245,-0.0088784145,0.0019303738,-0.0044872174,-0.012495664,0.0015393908,-0.007597778,0.0057462486,0.0060077338,-0.006791311,-0.007618798,-0.009313646,0.011752946,0.007988053,0.0135524385,0.011762293,-0.010298352,0.009577408,0.01214834,0.009952752,0.007555405,0.0049391715,-0.0020424798,0.012666297,0.0070430776,0.006693309,-0.00428247,-0.0026618417,-0.008457793,0.015793141,-0.007567504,-0.007269752,0.005590279,0.013238859,0.004042885,0.010031704,0.0052320324,0.0073643546,0.014851265,-0.009219519,-0.0027221437,-0.011754179,0.0008412592,0.01210558
